# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Jul 18 21:55:16 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00085217 -1.26000 10.04922 0.8362971544 2.4307875296 0.730 2.530 3.6684 1.396 7 0.000 0.516 8.10 6.29 4.43 3.44 2.78 3 -1.67e-08 0.00 7.408e-01 2.569e-01 1.487e-04 4.671e-05 3.845e-04 -1.000 2.298e-03 -1.556 0.758 -0.726 -1.541 -1.801 -1.938 -1.992
0.00085217 -1.26000 10.04922 0.8363050222 2.4307900142 0.723 2.570 3.6646 1.338 7 0.000 0.511 9.15 6.98 4.89 3.81 3.08 3 -2.13e-08 0.00 7.408e-01 2.569e-01 1.473e-04 4.799e-05 3.845e-04 -1.000 2.262e-03 -1.654 0.781 -0.782 -1.631 -1.899 -2.041 -2.098
0.00085217 -1.26000 10.04922 0.8363122344 2.4307922916 0.715 2.608 3.6558 1.260 7 0.000 0.503 10.78 8.01 5.58 4.35 3.52 2 -2.78e-08 0.00 7.408e-01 2.569e-01 1.451e-04 5.038e-05 3.845e-04 -1.000 2.261e-03 -1.749 0.945 -0.78 -1.702 -1.988 -2.143 -2.207
0.00085217 -1.26000 10.04922 0.8363190293 2.4307944373 0.705 2.647 3.6520 1.199 7 0.000 0.493 12.20 8.90 6.17 4.82 3.90 2 -3.57e-08 0.00 7.408e-01 2.570e-01 1.425e-04 5.358e-05 3.845e-04 -1.000 2.187e-03 -1.847 0.953 -0.834 -1.785 -2.080 -2.241 -2.308
0.00085217 -1.26000 10.04922 0.8363254666 2.4307964700 0.693 2.686 3.6488 1.140 7 0.000 0.485 13.77 9.86 6.80 5.33 4.31 2 -4.64e-08 0.00 7.408e-01 2.571e-01 1.401e-04 5.649e-05 3.845e-04 -1.000 2.179e-03 -1.944 0.951 -0.892 -1.869 -2.172 -2.339 -2.408
0.00085217 -1.26000 10.04922 0.8363317251 2.4307984462 0.677 2.724 3.6457 1.079 7 0.000 0.478 15.60 10.95 7.51 5.90 4.77 2 -6.07e-08 0.00 7.407e-01 2.571e-01 1.380e-04 5.906e-05 3.845e-04 -1.000 2.179e-03 -2.041 0.950 -0.95 -1.952 -2.264 -2.436 -2.508
0.00085217 -1.26000 10.04922 0.8363377452 2.4308003471 0.657 2.763 3.6426 1.015 7 0.000 0.471 17.77 12.21 8.33 6.56 5.31 1 -8.07e-08 0.00 7.406e-01 2.572e-01 1.361e-04 6.138e-05 3.845e-04 -1.000 2.178e-03 -2.138 0.952 -1.006 -2.034 -2.355 -2.532 -2.607
0.00085217 -1.26000 10.04922 0.8363431692 2.4308020598 0.633 2.801 3.6400 0.951 7 0.000 0.466 20.21 13.58 9.21 7.27 5.89 1 -1.11e-07 0.00 7.406e-01 2.573e-01 1.345e-04 6.335e-05 3.845e-04 -1.000 2.123e-03 -2.232 0.956 -1.06 -2.116 -2.445 -2.627 -2.704
0.00085217 -1.26000 10.04922 0.8363483548 2.4308036971 0.601 2.839 3.6386 0.884 7 0.000 0.461 23.03 15.11 10.19 8.07 6.53 1 -1.57e-07 0.00 7.405e-01 2.573e-01 1.331e-04 6.511e-05 3.845e-04 -1.000 2.129e-03 -2.328 0.936 -1.125 -2.204 -2.539 -2.725 -2.803
0.00085217 -1.26000 10.04922 0.8363528848 2.4308051274 0.561 2.877 3.6432 0.835 7 0.000 0.456 25.23 16.22 10.89 8.66 7.00 1 -2.27e-07 0.00 7.405e-01 2.574e-01 1.318e-04 6.663e-05 3.844e-04 -1.000 2.124e-03 -2.422 0.779 -1.257 -2.321 -2.648 -2.826 -2.901
0.00085217 -1.26000 10.04922 0.8363555670 2.4308059743 0.530 2.902 3.6532 0.825 7 0.000 0.454 25.47 16.27 10.90 8.69 7.03 1 -2.93e-07 0.00 7.405e-01 2.574e-01 1.310e-04 6.761e-05 3.844e-04 -1.000 2.100e-03 -2.484 0.512 -1.421 -2.430 -2.734 -2.896 -2.964
0.00085217 -1.26000 10.04922 0.8363563418 2.4308062190 0.508 2.910 3.6691 0.861 7 0.000 0.452 23.33 15.07 10.13 8.08 6.53 1 -3.07e-07 0.00 7.404e-01 2.575e-01 1.305e-04 6.820e-05 3.843e-04 -1.000 2.162e-03 -2.506 -0.012 -1.638 -2.500 -2.768 -2.907 -2.961
0.00085217 -1.26000 10.04922 1.1028776169 2.4921624856 0.548 -9.999 3.6085 7.960 9 0.548 0.000 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.280e-01 2.712e-01 1.184e-04 9.546e-05 3.880e-04 -1.000 8.129e-04 29.767 33.092 31.203 29.949 29.496 29.274 29.198
